120
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.693182442774220752834679615262E-02 -8.693182442774220752834679615262E-02 +0.000000000000000000000000000000E+00 38 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.692332147552396526268836396412E-02 +8.692332147552396526268836396412E-02 +0.000000000000000000000000000000E+00 38 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.693495486439954678115071828870E-02 -8.693495486439954678115071828870E-02 +0.000000000000000000000000000000E+00 38 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.692119679828400058418935714144E-02 +8.692119679828400058418935714144E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.693707954163952533743753292583E-02 -8.693707954163952533743753292583E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.692044525614475714014872664848E-02 +8.692044525614475714014872664848E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.693783108377875490369035560434E-02 -8.693783108377875490369035560434E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.692119679777073060211733945835E-02 +8.692119679777073060211733945835E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 -8.693707954215278144172174279447E-02 -8.693707954215278144172174279447E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 +8.692332147478780413063503829108E-02 +8.692332147478780413063503829108E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.693495486513570791320404396174E-02 -8.693495486513570791320404396174E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.692645191123918313458318607445E-02 +8.692645191123918313458318607445E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.693182442868432890925589617837E-02 -8.693182442868432890925589617837E-02 +0.000000000000000000000000000000E+00 39 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.693004682595581456006073040044E-02 +8.693004682595581456006073040044E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.692822951396769748377835185238E-02 -8.692822951396769748377835185238E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.693348462605487991794461777317E-02 +8.693348462605487991794461777317E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.692479171386863212589446447964E-02 -8.692479171386863212589446447964E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.693617088441231433026956665344E-02 +8.693617088441231433026956665344E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 -8.692210545551119771356951559937E-02 -8.692210545551119771356951559937E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 +8.693764112255621123726001542309E-02 +8.693764112255621123726001542309E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.692063521736730080657906682973E-02 -8.692063521736730080657906682973E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.693764112295589152612507177764E-02 +8.693764112295589152612507177764E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.692063521696762051771401047517E-02 -8.692063521696762051771401047517E-02 +0.000000000000000000000000000000E+00 40 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.693617088570169959549360783058E-02 +8.693617088570169959549360783058E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.692210545422182632613328223670E-02 -8.692210545422182632613328223670E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.693348462795459641316853094395E-02 +8.693348462795459641316853094395E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.692479171196891563067055130887E-02 -8.692479171196891563067055130887E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.693004682813740280344916300237E-02 +8.693004682813740280344916300237E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 -8.692822951178610924038991925045E-02 -8.692822951178610924038991925045E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 +8.692645191306741514480904697848E-02 +8.692645191306741514480904697848E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.693182442685609689903003527434E-02 -8.693182442685609689903003527434E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.692332147621635585199584284055E-02 +8.692332147621635585199584284055E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.693495486370715619184323941226E-02 -8.693495486370715619184323941226E-02 +0.000000000000000000000000000000E+00 43 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.692119679866296133585734651206E-02 +8.692119679866296133585734651206E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.693707954126056458576954355522E-02 -8.693707954126056458576954355522E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.692044525614475714014872664848E-02 +8.692044525614475714014872664848E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.693783108377875490369035560434E-02 -8.693783108377875490369035560434E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.692119679739176985044935008773E-02 +8.692119679739176985044935008773E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 -8.693707954253172831560192435063E-02 -8.693707954253172831560192435063E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 +8.692332147409541354132755941464E-02 +8.692332147409541354132755941464E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.693495486582809850251152283818E-02 -8.693495486582809850251152283818E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.692645191035308638305423301063E-02 +8.692645191035308638305423301063E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.693182442957042566078484924219E-02 -8.693182442957042566078484924219E-02 +0.000000000000000000000000000000E+00 44 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.693004682502920854592076693734E-02 +8.693004682502920854592076693734E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.692822951489430349791831531547E-02 -8.692822951489430349791831531547E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.693348462524799757922266962851E-02 +8.693348462524799757922266962851E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.692479171467551446461641262431E-02 -8.692479171467551446461641262431E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.693617088386466906779759256096E-02 +8.693617088386466906779759256096E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 -8.692210545605884297604148969185E-02 -8.692210545605884297604148969185E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 +8.693764112236250507503854123570E-02 +8.693764112236250507503854123570E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.692063521756100696880054101712E-02 -8.692063521756100696880054101712E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.693764112314959768834654596503E-02 +8.693764112314959768834654596503E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.692063521677391435549253628778E-02 -8.692063521677391435549253628778E-02 +0.000000000000000000000000000000E+00 45 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.693617088624933098017777410860E-02 +8.693617088624933098017777410860E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.692210545367418106366130814422E-02 -8.692210545367418106366130814422E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.693348462876146487410267127416E-02 +8.693348462876146487410267127416E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.692479171116204716973641097866E-02 -8.692479171116204716973641097866E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.693004682906399493980131865101E-02 +8.693004682906399493980131865101E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 -8.692822951085950322624995578735E-02 -8.692822951085950322624995578735E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 +8.692645191395351189633800004231E-02 +8.692645191395351189633800004231E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.693182442597000014750108221051E-02 -8.693182442597000014750108221051E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.692332147690874644130332171699E-02 +8.692332147690874644130332171699E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.693495486301475172474795272137E-02 -8.693495486301475172474795272137E-02 +0.000000000000000000000000000000E+00 46 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.692119679904192208752533588267E-02 +8.692119679904192208752533588267E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.693707954088160383410155418460E-02 -8.693707954088160383410155418460E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.692044525614475714014872664848E-02 +8.692044525614475714014872664848E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.693783108377875490369035560434E-02 -8.693783108377875490369035560434E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.692119679701282297656916853157E-02 +8.692119679701282297656916853157E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 -8.693707954291068906726991372125E-02 -8.693707954291068906726991372125E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 +8.692332147340302295202008053820E-02 +8.692332147340302295202008053820E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.693495486652048909181900171461E-02 -8.693495486652048909181900171461E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.692645190946697575373747213234E-02 +8.692645190946697575373747213234E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.693182443045653629010161012047E-02 -8.693182443045653629010161012047E-02 +0.000000000000000000000000000000E+00 49 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.693004682410261640956861128871E-02 +8.693004682410261640956861128871E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.692822951582089563427047096411E-02 -8.692822951582089563427047096411E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.693348462444110136271291366938E-02 +8.693348462444110136271291366938E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.692479171548239680333836076898E-02 -8.692479171548239680333836076898E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.693617088331702380532561846849E-02 +8.693617088331702380532561846849E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 -8.692210545660648823851346378433E-02 -8.692210545660648823851346378433E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 +8.693764112216879891281706704831E-02 +8.693764112216879891281706704831E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.692063521775471313102201520451E-02 -8.692063521775471313102201520451E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.693764112334331772835582796688E-02 +8.693764112334331772835582796688E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.692063521658020819327106210039E-02 -8.692063521658020819327106210039E-02 +0.000000000000000000000000000000E+00 50 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.693617088679697624264974820107E-02 +8.693617088679697624264974820107E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.692210545312654967897714186620E-02 -8.692210545312654967897714186620E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.693348462956836109061242723328E-02 +8.693348462956836109061242723328E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.692479171035516483101446283399E-02 -8.692479171035516483101446283399E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.693004682999060095394128211410E-02 +8.693004682999060095394128211410E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 -8.692822950993291108989780013871E-02 -8.692822950993291108989780013871E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 +8.692645191483962252565476092059E-02 +8.692645191483962252565476092059E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -3.000000193715095520019531250000E-01 +0.000000000000000000000000000000E+00 -8.693182442508388951818432133223E-02 -8.693182442508388951818432133223E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 +8.692332147760113703061080059342E-02 +8.692332147760113703061080059342E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -7.000000253319740295410156250000E-01 +0.000000000000000000000000000000E+00 -8.693495486232236113544047384494E-02 -8.693495486232236113544047384494E-02 +0.000000000000000000000000000000E+00 51 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 +8.692119679942086896140551743883E-02 +8.692119679942086896140551743883E-02 +0.000000000000000000000000000000E+00 52 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +8.999999985098838806152343750000E-01 +0.000000000000000000000000000000E+00 -8.693707954050264308243356481398E-02 -8.693707954050264308243356481398E-02 +0.000000000000000000000000000000E+00 52 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 +8.692044525614475714014872664848E-02 +8.692044525614475714014872664848E-02 +0.000000000000000000000000000000E+00 52 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 +4.999999925494194030761718750000E-01 +0.000000000000000000000000000000E+00 -8.693783108377875490369035560434E-02 -8.693783108377875490369035560434E-02 +0.000000000000000000000000000000E+00 52 +1.053126808255910873413085937500E-02
+0.000000000000000000000000000000E+00 -9.999998658895492553710937500000E-02 +0.000000000000000000000000000000E+00 +8.692119679663386222490117916095E-02 +8.692119679663386222490117916095E-02 +0.000000000000000000000000000000E+00 52 +1.053126808255910873413085937500E-02
